name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
VCF0941,STRING,Candidato republicano à Câmara dos Representantes dos EUA: recebeu correspondência,,yes,,,no,,VCF0941,U.S. House Republican cand: received mail,Candidato republicano a la Cámara de Representantes de EE. UU.: recibió correspondencia
VCF0942,STRING,Candidato republicano à Câmara dos Representantes dos EUA: leu a respeito,,yes,,,no,,VCF0942,U.S. House Republican cand: read about,Candidato republicano a la Cámara de Representantes de EE. UU.: leyó sobre él
VCF0943,STRING,Candidato republicano à Câmara dos Representantes dos EUA: ouviu no rádio,,yes,,,no,,VCF0943,U.S. House Republican cand: heard on radio,Candidato republicano a la Cámara de Representantes de EE. UU.: escuchó en la radio
VCF0944,STRING,Candidato republicano à Câmara dos Representantes dos EUA: viu na TV,,yes,,,no,,VCF0944,U.S. House Republican cand: saw on TV,Candidato republicano a la Cámara de Representantes de EE. UU.: vio en TV
VCF0945,STRING,Conhece alguém que teve contato com o candidato republicano à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0945,Know anyone who had contact with U.S. House Republican cand,Conoce a alguien que tuvo contacto con el candidato republicano a la Cámara de Representantes de EE. UU.
VCF0946,STRING,Contagem de tipos de contato - candidato ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0946,Count of contact types- running U.S. House incumbent cand,Recuento de tipos de contacto - candidato titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0946a,STRING,Sim/não teve algum contato com o candidato ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0946a,Yes/no any contact with running U.S. House incumbent cand,Sí/no tuvo algún contacto con el candidato titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0947,STRING,Contagem de tipos de contato - desafiante do candidato ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0947,Count of contact types- challenger to running U.S. House incumbent cand,Recuento de tipos de contacto - desafiante del candidato titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0947a,STRING,Sim/não teve algum contato com o desafiante do candidato ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0947a,Yes/no any contact with challenger to running U.S. House incumbent cand,Sí/no tuvo algún contacto con el desafiante del candidato titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0948,STRING,Contagem de tipos de contato - candidato democrata à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0948,Count of contact types- U.S. House Democratic cand,Recuento de tipos de contacto - candidato demócrata a la Cámara de Representantes de EE. UU.
VCF0948a,STRING,Sim/não teve algum contato com o candidato democrata à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0948a,Yes/no any contact with U.S. House Democratic cand,Sí/no tuvo algún contacto con el candidato demócrata a la Cámara de Representantes de EE. UU.
VCF0949,STRING,Contagem de tipos de contato - candidato republicano à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0949,Count of contact types- U.S. House Republican cand,Recuento de tipos de contacto - candidato republicano a la Cámara de Representantes de EE. UU.
VCF0949a,STRING,Sim/não teve algum contato com o candidato republicano à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0949a,Yes/no any contact with U.S. House Republican cand,Sí/no tuvo algún contacto con el candidato republicano a la Cámara de Representantes de EE. UU.
VCF0950,STRING,Entrou em contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0950,Contacted running U.S. House incumbent,Se puso en contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0951,STRING,Entrou em contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha para expressar opinião,,yes,,,no,,VCF0951,Contacted running U.S. House incumbent to express opinion,Se puso en contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña para expresar una opinión
VCF0952,STRING,Entrou em contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha para buscar informação,,yes,,,no,,VCF0952,Contacted running U.S. House incumbent to seek information,Se puso en contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña para buscar información
VCF0953,STRING,Entrou em contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha para pedir ajuda,,yes,,,no,,VCF0953,Contacted running U.S. House incumbent to seek help,Se puso en contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña para pedir ayuda
VCF0954,STRING,Resposta ao contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0954,Response to contact with running U.S. House incumbent,Respuesta al contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0955,STRING,Satisfeito com a resposta do ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0955,Satisfied w/response from running U.S. House incumbent,Satisfecho con la respuesta del titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0956,STRING,Conhece alguém (mais) que entrou em contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0956,Know anyone (else) who contacted running U.S. House incumbent,Conoce a alguien (más) que se puso en contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0957,STRING,A outra pessoa obteve resposta do ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0957,Other person get response from running U.S. House incumbent,La otra persona obtuvo respuesta del titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0958,STRING,A outra pessoa ficou satisfeita com a resposta do ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0958,Other person satisfied w/response from running U.S. House incumbent,La otra persona quedó satisfecha con la respuesta del titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0959,STRING,O ocupante do cargo na Câmara dos Representantes dos EUA em campanha ajudaria com um problema,,yes,,,no,,VCF0959,Would running U.S. House incumbent be helpful with problem,El titular del cargo en la Cámara de Representantes de EE. UU. en campaña ayudaría con un problema
VCF0960,STRING,O ocupante do cargo na Câmara dos Representantes dos EUA em campanha fez algo especial pelo distrito,,yes,,,no,,VCF0960,Running U.S. House incumbent done anything special for district,El titular del cargo en la Cámara de Representantes de EE. UU. en campaña hizo algo especial por el distrito
VCF0961,STRING,Entrou em contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha ou deixando o cargo,,yes,,,no,,VCF0961,Contacted running or retiring U.S. House incumbent,Se puso en contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña o que se retira
VCF0962,STRING,Entrou em contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha ou deixando o cargo para expressar opinião,,yes,,,no,,VCF0962,Contacted running or retiring U.S. House incumbent to express opinion,Se puso en contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña o que se retira para expresar una opinión
VCF0963,STRING,Entrou em contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha ou deixando o cargo para buscar informação,,yes,,,no,,VCF0963,Contacted running or retiring U.S. House incumbent to seek information,Se puso en contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña o que se retira para buscar información
VCF0964,STRING,Entrou em contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha ou deixando o cargo para pedir ajuda,,yes,,,no,,VCF0964,Contacted running or retiring U.S. House incumbent to seek help,Se puso en contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña o que se retira para pedir ayuda
VCF0965,STRING,Resposta ao contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha ou deixando o cargo,,yes,,,no,,VCF0965,Response to contact with running or retiring U.S. House incumbent,Respuesta al contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña o que se retira
VCF0966,STRING,Satisfeito com a resposta do ocupante do cargo na Câmara dos Representantes dos EUA em campanha ou deixando o cargo,,yes,,,no,,VCF0966,Satisfied w/response from running or retiring U.S. House incumbent,Satisfecho con la respuesta del titular del cargo en la Cámara de Representantes de EE. UU. en campaña o que se retira
VCF0967,STRING,Conhece alguém (mais) que entrou em contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha ou deixando o cargo,,yes,,,no,,VCF0967,Know anyone (else) who contacted running or retiring U.S. House incumbent,Conoce a alguien (más) que se puso en contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña o que se retira
VCF0968,STRING,A outra pessoa obteve resposta do ocupante do cargo na Câmara dos Representantes dos EUA em campanha ou deixando o cargo,,yes,,,no,,VCF0968,Other person get response from running or retiring U.S. House incumbent,La otra persona obtuvo respuesta del titular del cargo en la Cámara de Representantes de EE. UU. en campaña o que se retira
VCF0969,STRING,A outra pessoa ficou satisfeita com a resposta do ocupante do cargo na Câmara dos Representantes dos EUA em campanha ou deixando o cargo,,yes,,,no,,VCF0969,Other person satisfied with response fr running/retiring U.S. House incumbent,La otra persona quedó satisfecha con la respuesta del titular del cargo en la Cámara de Representantes de EE. UU. en campaña o que se retira
VCF0970,STRING,O ocupante do cargo na Câmara dos Representantes dos EUA em campanha ou deixando o cargo ajudaria com um problema,,yes,,,no,,VCF0970,Would running or retiring U.S. House incumbent be helpful with problem,El titular del cargo en la Cámara de Representantes de EE. UU. en campaña o que se retira ayudaría con un problema
VCF0971,STRING,O ocupante do cargo na Câmara dos Representantes dos EUA em campanha ou deixando o cargo fez algo especial pelo distrito,,yes,,,no,,VCF0971,Running or retiring U.S. House incumbent done anything special for district,El titular del cargo en la Cámara de Representantes de EE. UU. en campaña o que se retira hizo algo especial por el distrito
VCF0972,STRING,Lembra os nomes dos candidatos à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0972,Recall names of U.S. House candidates,Recuerda los nombres de los candidatos a la Cámara de Representantes de EE. UU.
VCF0973,STRING,Lembra corretamente o nome do candidato à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0973,Recall correct name of U.S. House candidate,Recuerda correctamente el nombre del candidato a la Cámara de Representantes de EE. UU.
VCF0974,STRING,Lembra corretamente o nome do candidato à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0974,Recall correct name of U.S. House candidate,Recuerda correctamente el nombre del candidato a la Cámara de Representantes de EE. UU.
VCF0975,STRING,Lembra corretamente o nome do candidato à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0975,Recall correct name of U.S. House candidate,Recuerda correctamente el nombre del candidato a la Cámara de Representantes de EE. UU.
VCF0976,STRING,Número de nomes lembrados de candidatos à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0976,Number of recalled names of U.S. House candidates,Número de nombres recordados de candidatos a la Cámara de Representantes de EE. UU.
VCF0977,STRING,Sabe se um candidato à Câmara dos Representantes dos EUA já ocupava a Câmara,,yes,,,no,,VCF0977,Know if one U.S. House candidate was already in the U.S. House,Sabe si un candidato a la Cámara de Representantes de EE. UU. ya estaba en la Cámara
VCF0978,STRING,Acerta se um candidato à Câmara dos Representantes dos EUA já ocupava o cargo,,yes,,,no,,VCF0978,Correct whether a U.S. House candidate was already in office,Acierta si un candidato a la Cámara de Representantes de EE. UU. ya ocupaba el cargo
VCF0980,STRING,Candidato democrata à Câmara dos Representantes dos EUA: aspectos positivos do entrevistado - número de menções,,yes,,,no,,VCF0980,Democratic U.S. House cand: respondent likes - number of mentions,Candidato demócrata a la Cámara de Representantes de EE. UU.: aspectos positivos del entrevistado - número de menciones
VCF0981,STRING,Candidato democrata à Câmara dos Representantes dos EUA: aspectos negativos do entrevistado - número de menções,,yes,,,no,,VCF0981,Democratic U.S. House cand: respondent dislikes - number of mentions,Candidato demócrata a la Cámara de Representantes de EE. UU.: aspectos negativos del entrevistado - número de menciones
