product,year,variable,start_col,width,stata_type,source_label
birth,1979,marsmsarflg,152,1,byte,Marital Status (by SMSA) flag
birth,1979,educsmsarflg,153,1,byte,Education of Parents (By State) flag
birth,1979,congenrflg,154,1,byte,Congenital Malformations (by state) flag
birth,1979,nprevisrflg,155,1,byte,Total Number of Prenatal Visits (by state) flag
birth,1979,ethnicrflg,157,1,byte,Ethnicity (by state) flag
birth,1979,omapsrflg,158,1,byte,One Minute Apgar Score (by state) flag
birth,1979,fmapsrflg,159,1,byte,Five Minute Apgar Score (by state) flag
birth,1979,marstoflg,161,1,byte,Marital Status (by state) flag
birth,1979,educstoflg,162,1,byte,Education of Parents (by state) flag
birth,1979,lmpoflg,163,1,byte,Date of last normal menses (by state) flg
birth,1979,monpreoflg,164,1,byte,Month prenatal care began (by state)
birth,1979,llboflg,165,1,byte,Date of last live birth (by state) flag
birth,1979,lfdoflg,166,1,byte,Date of last fetal death (by state) flag
birth,1979,congenflg,167,1,byte,Congenital Malformations (by state) flag
birth,1979,nprevisoflg,168,1,byte,Total Number of Prenatal Visits (by state) flag
birth,1979,ethnicoflg,170,1,byte,Ethnicity (by state) flag
birth,1979,omapsoflg,171,1,byte,One Minute Apgar Score (by state) flag
birth,1979,fmapsoflg,172,1,byte,Five Minute Apgar Score (by state) flag
birth,1979,attend,176,1,byte,Person in Attendance
birth,1979,oterml20,177,2,byte,Number of Other Terminations Before 20 Weeks
birth,1979,otermm20,179,2,byte,Number of Other Terminations After 20 Weeks
birth,1979,omaps,181,2,byte,One Minute Apgar Score
birth,1979,omapsr,183,1,byte,One Minute Apgar Score Recode
birth,1979,fmaps,184,2,byte,Five Minute Apgar Score
birth,1979,fmapsr,186,1,byte,Five Minute Apgar Score Recode
birth,1979,origm,187,2,byte,Origin or Descent of Mother
birth,1979,origf,189,2,byte,Origin or Descent of Father
birth,1979,recwt,208,1,byte,Record Weight
birth,1979,nprev28,209,2,byte,Number of Prenatal Visits Recode
birth,1979,nprev12,211,2,byte,Number of Prenatal Visits Recode
birth,1980,datayear,1,1,byte,Data year
birth,1980,shipnum,2,2,str2,Shipment number
birth,1980,reparea,4,1,str1,Reporting Area
birth,1980,rectype,11,1,byte,Record type
birth,1980,restatus,12,1,byte,Resident status
birth,1980,stateres,13,2,str2,NCHS State of Residence
birth,1980,cntyres,13,5,str5,NCHS County of Residence
birth,1980,cityres,18,3,str3,NCHS City of Residence
birth,1980,citrspop,21,1,str1,Population size - place of residence
birth,1980,smsares,22,3,str3,Standard Metropolitan Statistical Area SMSA of residence
birth,1980,metrores,25,1,str1,Met/Nonmet county of residence
birth,1980,divres,26,1,byte,Division of residence
birth,1980,stsubres,26,2,byte,State Subcode of Residence
birth,1980,statenat,28,2,str2,NCHS State of Occurence
birth,1980,cntynat,28,5,str5,NCHS County of Occurence
birth,1980,divocc,33,1,byte,Division of occurrence
birth,1980,stsubocc,33,2,byte,State Subcode of occurrence
birth,1980,csex,35,1,byte,Sex of Child
birth,1980,birattnd,36,1,byte,Attendant at birth
birth,1980,frace,37,1,byte,Race of Father
birth,1980,mrace,38,1,byte,Race of Mother
birth,1980,crace,39,1,byte,Race of Child
birth,1980,crace3,40,1,byte,Race of Child Recode
birth,1980,dmage,41,2,byte,Age of Mother
birth,1980,mage36,43,2,byte,Age of Mother recode 36
birth,1980,mage15,45,2,byte,Age of Mother recode 15
birth,1980,mage12,47,2,byte,Age of Mother recode 12
birth,1980,mage8,49,1,byte,Age of Mother recode 8
birth,1980,mage7,50,1,byte,Age of Mother recode 7
birth,1980,mage6,51,1,byte,Age of Mother recode 6
birth,1980,nlbnl,52,2,byte,Born alive - now living
birth,1980,nlbnd,54,2,byte,Born alive - now dead
birth,1980,nlbd,56,2,byte,Number of children born dead ( fetal deaths )
birth,1980,dtotord,58,2,byte,Total birth order
birth,1980,totord9,60,1,byte,Total birth order recode
birth,1980,dlivord,61,2,byte,Detail Live birth order
birth,1980,livord9,63,1,byte,Live birth order Recode 9
birth,1980,livord8,64,1,byte,Live birth order Recode 8
birth,1980,livord7,65,1,byte,Live birth order Recode 7
birth,1980,livord6,66,1,byte,Live birth order Recode 6
birth,1980,livord3,67,1,byte,Live birth order Recode 3
birth,1980,dfage,69,2,byte,Age of Father
birth,1980,fage11,71,2,byte,Age of Father Recode
birth,1980,dbirwt,73,4,int,Birthweight
birth,1980,birwt12,77,2,byte,Birthweight Recode 12
birth,1980,birwt3,79,1,byte,Birthweight Recode 3
birth,1980,pldel,80,1,byte,Place of Delivery
birth,1980,dplural,81,1,byte,Plurality
birth,1980,plural3,82,1,byte,Plurality recode 3
birth,1980,plural2,83,1,byte,Plurality recode 2
birth,1980,birmon,84,2,byte,Month of birth
birth,1980,birday,86,2,byte,Birth Date - Day
birth,1980,lmpmon,88,2,byte,Month Last Normal Menses Began
birth,1980,lmpday,90,2,byte,Day Last Normal Menses Began
birth,1980,lmpyr,92,1,str1,Year Last Normal Menses Began
birth,1980,dgestat,93,2,byte,Gestation
birth,1980,gestat10,95,2,byte,Gestation Recode 10
birth,1980,gestat3,97,1,byte,Gestation Recode 3
birth,1980,dmeduc,98,2,byte,Education of Mother Detail
birth,1980,meduc14,100,2,byte,Education of Mother Recode 14
birth,1980,meduc6,102,1,byte,Education of Mother Recode 6
birth,1980,dfeduc,103,2,byte,Education of Father
birth,1980,feduc14,105,2,byte,Education of Father Recode 14
birth,1980,dmar,107,1,byte,Marital Status
birth,1980,mar2,108,1,byte,Marital Status Recode 2
birth,1980,monprec,109,1,str1,Detail Month Prenatal Care began
birth,1980,mpre10,110,2,byte,Month Prenatal Care began Recode 10
birth,1980,mpre6,112,1,byte,Month Prenatal Care began Recode 6
birth,1980,llbmon,113,2,byte,Month of Last Live Birth
birth,1980,llbyr,115,2,byte,Year of Last Live Birth
birth,1980,disllb,117,3,int,Interval since last live birth
birth,1980,isllb17,120,2,byte,Interval since last live birth Recode 17
birth,1980,isllb10,122,2,byte,Interval since last live birth Recode 10
birth,1980,isllb8,124,1,byte,Interval since last live birth Recode 8
birth,1980,lfdmon,125,2,byte,Date of Last Fetal Death - Month
birth,1980,lfdyr,127,2,byte,Date of Last Fetal Death - Year
birth,1980,dlfd,130,3,int,Detail Interval Since Last Fetal Death
birth,1980,dterm,133,3,int,Detail Interval Since Termination of Last Pregnancy
birth,1980,term9,136,1,byte,Interval Since Termination of Last Pregnancy Recode 9
birth,1980,outcome,137,1,byte,Outcome of Last Pregnancy
birth,1980,mplbir,138,2,byte,Mother's Place of Birth
birth,1980,nprevis,140,2,byte,Total Number of Prenatal Visits
birth,1980,congen,142,1,byte,Congenital Malformation
birth,1980,marstrflg,146,1,byte,Marital Status (by state) flag
birth,1980,educstrflg,147,1,byte,Education of Parents (By State) flag
birth,1980,lmprflg,148,1,byte,Date of Last Normal Menses (by state) flag
birth,1980,monprerflg,149,1,byte,Month prenatal care began (by state) flag
birth,1980,llbrflg,150,1,byte,Date of Last Live Birth (by State) flag
birth,1980,lfdrflg,151,1,byte,Date of Last Fetal Death (by State) flag
birth,1980,marsmsarflg,152,1,byte,Marital Status (by SMSA) flag
birth,1980,educsmsarflg,153,1,byte,Education of Parents (By State) flag
birth,1980,congenrflg,154,1,byte,Congenital Malformations (by state) flag
birth,1980,nprevisrflg,155,1,byte,Total Number of Prenatal Visits (by state) flag
birth,1980,ethnicrflg,157,1,byte,Ethnicity (by state) flag
birth,1980,omapsrflg,158,1,byte,One Minute Apgar Score (by state) flag
birth,1980,fmapsrflg,159,1,byte,Five Minute Apgar Score (by state) flag
birth,1980,marstoflg,161,1,byte,Marital Status (by state) flag
birth,1980,educstoflg,162,1,byte,Education of Parents (by state) flag
birth,1980,lmpoflg,163,1,byte,Date of last normal menses (by state) flg
birth,1980,monpreoflg,164,1,byte,Month prenatal care began (by state)
birth,1980,llboflg,165,1,byte,Date of last live birth (by state) flag
birth,1980,lfdoflg,166,1,byte,Date of last fetal death (by state) flag
birth,1980,congenflg,167,1,byte,Congenital Malformations (by state) flag
birth,1980,nprevisoflg,168,1,byte,Total Number of Prenatal Visits (by state) flag
birth,1980,ethnicoflg,170,1,byte,Ethnicity (by state) flag
birth,1980,omapsoflg,171,1,byte,One Minute Apgar Score (by state) flag
birth,1980,fmapsoflg,172,1,byte,Five Minute Apgar Score (by state) flag
birth,1980,attend,176,1,byte,Person in Attendance
birth,1980,oterml20,177,2,byte,Number of Other Terminations Before 20 Weeks
birth,1980,otermm20,179,2,byte,Number of Other Terminations After 20 Weeks
birth,1980,omaps,181,2,byte,One Minute Apgar Score
birth,1980,omapsr,183,1,byte,One Minute Apgar Score Recode
birth,1980,fmaps,184,2,byte,Five Minute Apgar Score
birth,1980,fmapsr,186,1,byte,Five Minute Apgar Score Recode
birth,1980,origm,187,2,byte,Origin or Descent of Mother
birth,1980,origf,189,2,byte,Origin or Descent of Father
birth,1980,recwt,208,1,byte,Record Weight
birth,1980,nprev28,209,2,byte,Number of Prenatal Visits Recode
birth,1980,nprev12,211,2,byte,Number of Prenatal Visits Recode
birth,1981,datayear,1,1,byte,Data year
birth,1981,shipnum,2,2,str2,Shipment number
birth,1981,reparea,4,1,str1,Reporting Area
birth,1981,rectype,11,1,byte,Record type
birth,1981,restatus,12,1,byte,Resident status
birth,1981,stateres,13,2,str2,NCHS State of Residence
birth,1981,cntyres,13,5,str5,NCHS County of Residence
birth,1981,cityres,18,3,str3,NCHS City of Residence
birth,1981,citrspop,21,1,str1,Population size - place of residence
birth,1981,smsares,22,3,str3,Standard Metropolitan Statistical Area SMSA of residence
birth,1981,metrores,25,1,str1,Met/Nonmet county of residence
birth,1981,divres,26,1,byte,Division of residence
birth,1981,stsubres,26,2,byte,State Subcode of Residence
birth,1981,statenat,28,2,str2,NCHS State of Occurence
birth,1981,cntynat,28,5,str5,NCHS County of Occurence
birth,1981,divocc,33,1,byte,Division of occurrence
birth,1981,stsubocc,33,2,byte,State Subcode of occurrence
birth,1981,csex,35,1,byte,Sex of Child
birth,1981,birattnd,36,1,byte,Attendant at birth
birth,1981,frace,37,1,byte,Race of Father
birth,1981,mrace,38,1,byte,Race of Mother
birth,1981,crace,39,1,byte,Race of Child
birth,1981,crace3,40,1,byte,Race of Child Recode
birth,1981,dmage,41,2,byte,Age of Mother
birth,1981,mage36,43,2,byte,Age of Mother recode 36
birth,1981,mage15,45,2,byte,Age of Mother recode 15
birth,1981,mage12,47,2,byte,Age of Mother recode 12
birth,1981,mage8,49,1,byte,Age of Mother recode 8
birth,1981,mage7,50,1,byte,Age of Mother recode 7
birth,1981,mage6,51,1,byte,Age of Mother recode 6
birth,1981,nlbnl,52,2,byte,Born alive - now living
birth,1981,nlbnd,54,2,byte,Born alive - now dead
birth,1981,nlbd,56,2,byte,Number of children born dead ( fetal deaths )
birth,1981,dtotord,58,2,byte,Total birth order
birth,1981,totord9,60,1,byte,Total birth order recode
birth,1981,dlivord,61,2,byte,Detail Live birth order
birth,1981,livord9,63,1,byte,Live birth order Recode 9
birth,1981,livord8,64,1,byte,Live birth order Recode 8
birth,1981,livord7,65,1,byte,Live birth order Recode 7
birth,1981,livord6,66,1,byte,Live birth order Recode 6
birth,1981,livord3,67,1,byte,Live birth order Recode 3
birth,1981,dfage,69,2,byte,Age of Father
birth,1981,fage11,71,2,byte,Age of Father Recode
birth,1981,dbirwt,73,4,int,Birthweight
birth,1981,birwt12,77,2,byte,Birthweight Recode 12
birth,1981,birwt3,79,1,byte,Birthweight Recode 3
birth,1981,pldel,80,1,byte,Place of Delivery
birth,1981,dplural,81,1,byte,Plurality
birth,1981,plural3,82,1,byte,Plurality recode 3
birth,1981,plural2,83,1,byte,Plurality recode 2
birth,1981,birmon,84,2,byte,Month of birth
birth,1981,birday,86,2,byte,Birth Date - Day
birth,1981,lmpmon,88,2,byte,Month Last Normal Menses Began
birth,1981,lmpday,90,2,byte,Day Last Normal Menses Began
birth,1981,lmpyr,92,1,str1,Year Last Normal Menses Began
birth,1981,dgestat,93,2,byte,Gestation
birth,1981,gestat10,95,2,byte,Gestation Recode 10
birth,1981,gestat3,97,1,byte,Gestation Recode 3
birth,1981,dmeduc,98,2,byte,Education of Mother Detail
birth,1981,meduc14,100,2,byte,Education of Mother Recode 14
birth,1981,meduc6,102,1,byte,Education of Mother Recode 6
birth,1981,dfeduc,103,2,byte,Education of Father
birth,1981,feduc14,105,2,byte,Education of Father Recode 14
birth,1981,dmar,107,1,byte,Marital Status
birth,1981,mar2,108,1,byte,Marital Status Recode 2
birth,1981,monprec,109,1,str1,Detail Month Prenatal Care began
birth,1981,mpre10,110,2,byte,Month Prenatal Care began Recode 10
birth,1981,mpre6,112,1,byte,Month Prenatal Care began Recode 6
birth,1981,llbmon,113,2,byte,Month of Last Live Birth
birth,1981,llbyr,115,2,byte,Year of Last Live Birth
birth,1981,disllb,117,3,int,Interval since last live birth
birth,1981,isllb17,120,2,byte,Interval since last live birth Recode 17
birth,1981,isllb10,122,2,byte,Interval since last live birth Recode 10
birth,1981,isllb8,124,1,byte,Interval since last live birth Recode 8
birth,1981,lfdmon,125,2,byte,Date of Last Fetal Death - Month
birth,1981,lfdyr,127,2,byte,Date of Last Fetal Death - Year
birth,1981,lfdflg,129,1,byte,Flag Last Fetal Death Valid Date Flag
birth,1981,dlfd,130,3,int,Detail Interval Since Last Fetal Death
birth,1981,dterm,133,3,int,Detail Interval Since Termination of Last Pregnancy
birth,1981,term9,136,1,byte,Interval Since Termination of Last Pregnancy Recode 9
birth,1981,outcome,137,1,byte,Outcome of Last Pregnancy
birth,1981,mplbir,138,2,byte,Mother's Place of Birth
birth,1981,nprevis,140,2,byte,Total Number of Prenatal Visits
birth,1981,congen,142,1,byte,Congenital Malformation
birth,1981,marstrflg,146,1,byte,Marital Status (by state) flag
birth,1981,educstrflg,147,1,byte,Education of Parents (By State) flag
birth,1981,lmprflg,148,1,byte,Date of Last Normal Menses (by state) flag
birth,1981,monprerflg,149,1,byte,Month prenatal care began (by state) flag
birth,1981,llbrflg,150,1,byte,Date of Last Live Birth (by State) flag
birth,1981,lfdrflg,151,1,byte,Date of Last Fetal Death (by State) flag
birth,1981,marsmsarflg,152,1,byte,Marital Status (by SMSA) flag
birth,1981,educsmsarflg,153,1,byte,Education of Parents (By State) flag
birth,1981,congenrflg,154,1,byte,Congenital Malformations (by state) flag
birth,1981,nprevisrflg,155,1,byte,Total Number of Prenatal Visits (by state) flag
birth,1981,ethnicrflg,157,1,byte,Ethnicity (by state) flag
birth,1981,omapsrflg,158,1,byte,One Minute Apgar Score (by state) flag
birth,1981,fmapsrflg,159,1,byte,Five Minute Apgar Score (by state) flag
birth,1981,marstoflg,161,1,byte,Marital Status (by state) flag
birth,1981,educstoflg,162,1,byte,Education of Parents (by state) flag
birth,1981,lmpoflg,163,1,byte,Date of last normal menses (by state) flg
birth,1981,monpreoflg,164,1,byte,Month prenatal care began (by state)
birth,1981,llboflg,165,1,byte,Date of last live birth (by state) flag
birth,1981,lfdoflg,166,1,byte,Date of last fetal death (by state) flag
birth,1981,congenflg,167,1,byte,Congenital Malformations (by state) flag
birth,1981,nprevisoflg,168,1,byte,Total Number of Prenatal Visits (by state) flag
birth,1981,ethnicoflg,170,1,byte,Ethnicity (by state) flag
birth,1981,omapsoflg,171,1,byte,One Minute Apgar Score (by state) flag
birth,1981,fmapsoflg,172,1,byte,Five Minute Apgar Score (by state) flag
birth,1981,attend,176,1,byte,Person in Attendance
birth,1981,oterml20,177,2,byte,Number of Other Terminations Before 20 Weeks
birth,1981,otermm20,179,2,byte,Number of Other Terminations After 20 Weeks
birth,1981,omaps,181,2,byte,One Minute Apgar Score
birth,1981,omapsr,183,1,byte,One Minute Apgar Score Recode
birth,1981,fmaps,184,2,byte,Five Minute Apgar Score
birth,1981,fmapsr,186,1,byte,Five Minute Apgar Score Recode
birth,1981,origm,187,2,byte,Origin or Descent of Mother
birth,1981,origf,189,2,byte,Origin or Descent of Father
birth,1981,smsarfip,204,4,str4,FIPS SMSA of Residence
birth,1981,recwt,208,1,byte,Record Weight
birth,1981,nprev28,209,2,byte,Number of Prenatal Visits Recode
birth,1981,nprev12,211,2,byte,Number of Prenatal Visits Recode
birth,1982,datayear,1,1,byte,Data year
birth,1982,stresexp,2,2,byte,Expanded State of Residence
birth,1982,reparea,4,1,str1,Reporting Area
birth,1982,rectype,11,1,byte,Record type
birth,1982,restatus,12,1,byte,Resident status
birth,1982,stateres,13,2,str2,NCHS State of Residence
birth,1982,cntyres,13,5,str5,NCHS County of Residence
birth,1982,cityres,18,3,str3,NCHS City of Residence
birth,1982,citrspop,21,1,str1,Population size - place of residence
birth,1982,smsares,22,3,str3,Standard Metropolitan Statistical Area SMSA of residence
birth,1982,metrores,25,1,str1,Met/Nonmet county of residence
birth,1982,divres,26,1,byte,Division of residence
birth,1982,stsubres,26,2,byte,State Subcode of Residence
birth,1982,statenat,28,2,str2,NCHS State of Occurence
birth,1982,cntynat,28,5,str5,NCHS County of Occurence
birth,1982,divocc,33,1,byte,Division of occurrence
birth,1982,stsubocc,33,2,byte,State Subcode of occurrence
birth,1982,csex,35,1,byte,Sex of Child
birth,1982,birattnd,36,1,byte,Attendant at birth
birth,1982,frace,37,1,byte,Race of Father
birth,1982,mrace,38,1,byte,Race of Mother
birth,1982,crace,39,1,byte,Race of Child
birth,1982,crace3,40,1,byte,Race of Child Recode
birth,1982,dmage,41,2,byte,Age of Mother
birth,1982,mage36,43,2,byte,Age of Mother recode 36
birth,1982,mage15,45,2,byte,Age of Mother recode 15
birth,1982,mage12,47,2,byte,Age of Mother recode 12
birth,1982,mage8,49,1,byte,Age of Mother recode 8
birth,1982,mage7,50,1,byte,Age of Mother recode 7
birth,1982,mage6,51,1,byte,Age of Mother recode 6
birth,1982,nlbnl,52,2,byte,Born alive - now living
birth,1982,nlbnd,54,2,byte,Born alive - now dead
birth,1982,nlbd,56,2,byte,Number of children born dead ( fetal deaths )
birth,1982,dtotord,58,2,byte,Total birth order
birth,1982,totord9,60,1,byte,Total birth order recode
birth,1982,dlivord,61,2,byte,Detail Live birth order
birth,1982,livord9,63,1,byte,Live birth order Recode 9
birth,1982,livord8,64,1,byte,Live birth order Recode 8
birth,1982,livord7,65,1,byte,Live birth order Recode 7
birth,1982,livord6,66,1,byte,Live birth order Recode 6
birth,1982,livord3,67,1,byte,Live birth order Recode 3
birth,1982,dfage,69,2,byte,Age of Father
birth,1982,fage11,71,2,byte,Age of Father Recode
