product,year,column,bigquery_type,measurement_unit,source_variable,sentinels,note
death,1998,death_month,INT64,month,monthdth,99,
death,1999,death_month,INT64,month,monthdth,99,
death,2000,death_month,INT64,month,monthdth,99,
death,2001,death_month,INT64,month,monthdth,99,
death,2002,death_month,INT64,month,monthdth,99,
death,2003,death_month,INT64,month,monthdth,99,
death,2004,death_month,INT64,month,monthdth,99,
death,2005,death_month,INT64,month,monthdth,99,
death,2006,death_month,INT64,month,monthdth,99,
death,2007,death_month,INT64,month,monthdth,99,
death,2008,death_month,INT64,month,monthdth,99,
death,2009,death_month,INT64,month,monthdth,99,
death,2010,death_month,INT64,month,monthdth,99,
death,2011,death_month,INT64,month,monthdth,99,
death,2012,death_month,INT64,month,monthdth,99,
death,2013,death_month,INT64,month,monthdth,99,
death,2014,death_month,INT64,month,monthdth,99,
death,2015,death_month,INT64,month,monthdth,99,
death,2016,death_month,INT64,month,monthdth,99,
death,2017,death_month,INT64,month,monthdth,99,
death,2018,death_month,INT64,month,monthdth,99,
death,2019,death_month,INT64,month,monthdth,99,
death,2020,death_month,INT64,month,monthdth,99,
death,2021,death_month,INT64,month,monthdth,99,
death,2022,death_month,INT64,month,monthdth,99,
death,2023,death_month,INT64,month,monthdth,99,
death,2024,death_month,INT64,month,monthdth,99,
death,1968,death_day_of_week,STRING,,,,1989+
death,1969,death_day_of_week,STRING,,,,1989+
death,1970,death_day_of_week,STRING,,,,1989+
death,1971,death_day_of_week,STRING,,,,1989+
death,1972,death_day_of_week,STRING,,,,1989+
death,1973,death_day_of_week,STRING,,,,1989+
death,1974,death_day_of_week,STRING,,,,1989+
death,1975,death_day_of_week,STRING,,,,1989+
death,1976,death_day_of_week,STRING,,,,1989+
death,1977,death_day_of_week,STRING,,,,1989+
death,1978,death_day_of_week,STRING,,,,1989+
death,1979,death_day_of_week,STRING,,,,1989+
death,1980,death_day_of_week,STRING,,,,1989+
death,1981,death_day_of_week,STRING,,,,1989+
death,1982,death_day_of_week,STRING,,,,1989+
death,1983,death_day_of_week,STRING,,,,1989+
death,1984,death_day_of_week,STRING,,,,1989+
death,1985,death_day_of_week,STRING,,,,1989+
death,1986,death_day_of_week,STRING,,,,1989+
death,1987,death_day_of_week,STRING,,,,1989+
death,1988,death_day_of_week,STRING,,,,1989+
death,1989,death_day_of_week,STRING,,weekday,,1989+
death,1990,death_day_of_week,STRING,,weekday,,1989+
death,1991,death_day_of_week,STRING,,weekday,,1989+
death,1992,death_day_of_week,STRING,,weekday,,1989+
death,1993,death_day_of_week,STRING,,weekday,,1989+
death,1994,death_day_of_week,STRING,,weekday,,1989+
death,1995,death_day_of_week,STRING,,weekday,,1989+
death,1996,death_day_of_week,STRING,,weekday,,1989+
death,1997,death_day_of_week,STRING,,weekday,,1989+
death,1998,death_day_of_week,STRING,,weekday,,1989+
death,1999,death_day_of_week,STRING,,weekday,,1989+
death,2000,death_day_of_week,STRING,,weekday,,1989+
death,2001,death_day_of_week,STRING,,weekday,,1989+
death,2002,death_day_of_week,STRING,,weekday,,1989+
death,2003,death_day_of_week,STRING,,weekday,,1989+
death,2004,death_day_of_week,STRING,,weekday,,1989+
death,2005,death_day_of_week,STRING,,weekday,,1989+
death,2006,death_day_of_week,STRING,,weekday,,1989+
death,2007,death_day_of_week,STRING,,weekday,,1989+
death,2008,death_day_of_week,STRING,,weekday,,1989+
death,2009,death_day_of_week,STRING,,weekday,,1989+
death,2010,death_day_of_week,STRING,,weekday,,1989+
death,2011,death_day_of_week,STRING,,weekday,,1989+
death,2012,death_day_of_week,STRING,,weekday,,1989+
death,2013,death_day_of_week,STRING,,weekday,,1989+
death,2014,death_day_of_week,STRING,,weekday,,1989+
death,2015,death_day_of_week,STRING,,weekday,,1989+
death,2016,death_day_of_week,STRING,,weekday,,1989+
death,2017,death_day_of_week,STRING,,weekday,,1989+
death,2018,death_day_of_week,STRING,,weekday,,1989+
death,2019,death_day_of_week,STRING,,weekday,,1989+
death,2020,death_day_of_week,STRING,,weekday,,1989+
death,2021,death_day_of_week,STRING,,weekday,,1989+
death,2022,death_day_of_week,STRING,,weekday,,1989+
death,2023,death_day_of_week,STRING,,weekday,,1989+
death,2024,death_day_of_week,STRING,,weekday,,1989+
death,1968,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1969,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1970,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1971,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1972,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1973,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1974,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1975,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1976,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1977,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1978,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1979,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1980,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1981,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1982,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1983,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1984,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1985,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1986,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1987,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1988,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1989,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1990,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1991,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1992,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1993,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1994,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1995,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1996,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1997,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1998,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1999,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2000,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2001,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2002,state_residence_id,STRING,,fipsstr,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2003,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2004,state_residence_id,STRING,,staters,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2005,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2006,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2007,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2008,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2009,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2010,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2011,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2012,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2013,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2014,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2015,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2016,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2017,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2018,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2019,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2020,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2021,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2022,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2023,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,2024,state_residence_id,STRING,,,,FIPS. 1982-2004 native FIPS; 1968-1981 from NCHS alphabetical code; ABSENT 2005+
death,1968,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1969,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1970,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1971,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1972,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1973,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1974,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1975,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1976,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1977,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1978,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1979,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1980,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1981,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,1982,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1983,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1984,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1985,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1986,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1987,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1988,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1989,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1990,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1991,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1992,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1993,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1994,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1995,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1996,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1997,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1998,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,1999,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,2000,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,2001,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,2002,county_residence_id,STRING,,fipsctyr,,ABSENT 2005+
death,2003,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,2004,county_residence_id,STRING,,countyrs,,ABSENT 2005+
death,2005,county_residence_id,STRING,,,,ABSENT 2005+
death,2006,county_residence_id,STRING,,,,ABSENT 2005+
death,2007,county_residence_id,STRING,,,,ABSENT 2005+
death,2008,county_residence_id,STRING,,,,ABSENT 2005+
death,2009,county_residence_id,STRING,,,,ABSENT 2005+
death,2010,county_residence_id,STRING,,,,ABSENT 2005+
death,2011,county_residence_id,STRING,,,,ABSENT 2005+
death,2012,county_residence_id,STRING,,,,ABSENT 2005+
death,2013,county_residence_id,STRING,,,,ABSENT 2005+
death,2014,county_residence_id,STRING,,,,ABSENT 2005+
death,2015,county_residence_id,STRING,,,,ABSENT 2005+
death,2016,county_residence_id,STRING,,,,ABSENT 2005+
death,2017,county_residence_id,STRING,,,,ABSENT 2005+
death,2018,county_residence_id,STRING,,,,ABSENT 2005+
death,2019,county_residence_id,STRING,,,,ABSENT 2005+
death,2020,county_residence_id,STRING,,,,ABSENT 2005+
death,2021,county_residence_id,STRING,,,,ABSENT 2005+
death,2022,county_residence_id,STRING,,,,ABSENT 2005+
death,2023,county_residence_id,STRING,,,,ABSENT 2005+
death,2024,county_residence_id,STRING,,,,ABSENT 2005+
death,1968,residence_status,STRING,,restatus,,all years
death,1969,residence_status,STRING,,restatus,,all years
death,1970,residence_status,STRING,,restatus,,all years
death,1971,residence_status,STRING,,restatus,,all years
death,1972,residence_status,STRING,,restatus,,all years
death,1973,residence_status,STRING,,restatus,,all years
death,1974,residence_status,STRING,,restatus,,all years
death,1975,residence_status,STRING,,restatus,,all years
death,1976,residence_status,STRING,,restatus,,all years
death,1977,residence_status,STRING,,restatus,,all years
death,1978,residence_status,STRING,,restatus,,all years
death,1979,residence_status,STRING,,restatus,,all years
death,1980,residence_status,STRING,,restatus,,all years
death,1981,residence_status,STRING,,restatus,,all years
death,1982,residence_status,STRING,,restatus,,all years
death,1983,residence_status,STRING,,restatus,,all years
death,1984,residence_status,STRING,,restatus,,all years
death,1985,residence_status,STRING,,restatus,,all years
death,1986,residence_status,STRING,,restatus,,all years
death,1987,residence_status,STRING,,restatus,,all years
death,1988,residence_status,STRING,,restatus,,all years
death,1989,residence_status,STRING,,restatus,,all years
death,1990,residence_status,STRING,,restatus,,all years
death,1991,residence_status,STRING,,restatus,,all years
death,1992,residence_status,STRING,,restatus,,all years
death,1993,residence_status,STRING,,restatus,,all years
death,1994,residence_status,STRING,,restatus,,all years
death,1995,residence_status,STRING,,restatus,,all years
death,1996,residence_status,STRING,,restatus,,all years
death,1997,residence_status,STRING,,restatus,,all years
death,1998,residence_status,STRING,,restatus,,all years
death,1999,residence_status,STRING,,restatus,,all years
death,2000,residence_status,STRING,,restatus,,all years
death,2001,residence_status,STRING,,restatus,,all years
death,2002,residence_status,STRING,,restatus,,all years
death,2003,residence_status,STRING,,restatus,,all years
death,2004,residence_status,STRING,,restatus,,all years
death,2005,residence_status,STRING,,restatus,,all years
death,2006,residence_status,STRING,,restatus,,all years
death,2007,residence_status,STRING,,restatus,,all years
death,2008,residence_status,STRING,,restatus,,all years
death,2009,residence_status,STRING,,restatus,,all years
death,2010,residence_status,STRING,,restatus,,all years
death,2011,residence_status,STRING,,restatus,,all years
death,2012,residence_status,STRING,,restatus,,all years
death,2013,residence_status,STRING,,restatus,,all years
death,2014,residence_status,STRING,,restatus,,all years
death,2015,residence_status,STRING,,restatus,,all years
death,2016,residence_status,STRING,,restatus,,all years
death,2017,residence_status,STRING,,restatus,,all years
death,2018,residence_status,STRING,,restatus,,all years
death,2019,residence_status,STRING,,restatus,,all years
